study_id,substudy_id,target_product,target_variant,model_id,T_C,P_Pa,runtime_seconds,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,case_id,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,error_message,element_balance_relative_spread,suspect_balance,amino_acid
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008568330085836,1.0,0.02,0.0375,0.0,1.875,0.0,LYS_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008517920068698,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,LYS_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008523750002495,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,LYS_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0011227909999433,1.0,0.02,0.05,0.0,2.5,0.0,LYS_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0009307500004069,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,LYS_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008942919957917,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,LYS_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008832919993437,1.0,0.02,0.0625,0.0,3.125,0.0,LYS_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008553329971618,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,LYS_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008617499988758,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,LYS_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.00085945900355,1.0,0.02,0.075,0.0,3.75,0.0,LYS_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0009242079977411,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,LYS_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.000885624991497,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,LYS_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008671250106999,1.0,0.02,0.0875,0.0,4.375,0.0,LYS_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008605829934822,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,LYS_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008725410007173,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,LYS_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008374169992748,1.0,0.02,0.1,0.0,5.0,0.0,LYS_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,lysine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m200(aq),M_5536af72b50a,0.0,101325.0,0.0045724590017925,1.0,0.02,0.042,0.0,2.1,-200.0,PHE_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m160(aq),M_d45350bf60ed,0.0,101325.0,0.0049346250016242,1.0,0.02,0.042,0.0,2.1,-160.0,PHE_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m120(aq),M_82818de67c5b,0.0,101325.0,0.0046525000070687,1.0,0.02,0.042,0.0,2.1,-120.0,PHE_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m080(aq),M_b4fefb38379a,0.0,101325.0,0.004513042003964,1.0,0.02,0.042,0.0,2.1,-80.0,PHE_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m040(aq),M_92c74a1cc6b8,0.0,101325.0,0.0052779159886995,1.0,0.02,0.042,0.0,2.1,-40.0,PHE_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_000(aq),M_d0affe0b9d72,0.0,101325.0,0.0047789999953238,1.0,0.02,0.042,0.0,2.1,0.0,PHE_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p040(aq),M_c91a1f87fe88,0.0,101325.0,0.0048549999919487,1.0,0.02,0.042,0.0,2.1,40.0,PHE_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p080(aq),M_250169f49a55,0.0,101325.0,0.0045357909984886,1.0,0.02,0.042,0.0,2.1,80.0,PHE_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p120(aq),M_cdeab8ac49e1,0.0,101325.0,0.0045149169891374,1.0,0.02,0.042,0.0,2.1,120.0,PHE_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p160(aq),M_785085d1f145,0.0,101325.0,0.0048282089992426,1.0,0.02,0.042,0.0,2.1,160.0,PHE_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p200(aq),M_c28df8060be7,0.0,101325.0,0.0045646670041605,1.0,0.02,0.042,0.0,2.1,200.0,PHE_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0058410829951753,1.0,0.02,0.0,0.0,0.0,0.0,PHE_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0010690420022001,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,PHE_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009030840010382,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,PHE_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009010840003611,1.0,0.02,0.0125,0.0,0.625,0.0,PHE_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008900840039132,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,PHE_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008730000117793,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,PHE_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008571250073146,1.0,0.02,0.025,0.0,1.25,0.0,PHE_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008615420083515,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,PHE_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.001004332996672,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,PHE_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008922499982872,1.0,0.02,0.0375,0.0,1.875,0.0,PHE_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009135000000242,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,PHE_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008651670068502,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,PHE_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008592079975642,1.0,0.02,0.05,0.0,2.5,0.0,PHE_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008677920122863,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,PHE_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.000870957999723,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,PHE_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009116659930441,1.0,0.02,0.0625,0.0,3.125,0.0,PHE_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008905830036383,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,PHE_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008531669882358,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,PHE_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008468339947285,1.0,0.02,0.075,0.0,3.75,0.0,PHE_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008736250019865,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,PHE_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008641250024084,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,PHE_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.00084799999604,1.0,0.02,0.0875,0.0,4.375,0.0,PHE_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009360420081065,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,PHE_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0009101670002564,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,PHE_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,phenylalanine
phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),M_7ad335bcbf00,0.0,101325.0,0.0008305830124299,1.0,0.02,0.1,0.0,5.0,0.0,PHE_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,phenylalanine
proline,deltaG_sweep,Proline(aq),Proline__dG_m200(aq),M_997e1841b649,0.0,101325.0,0.0050107499992009,1.0,0.02,0.042,0.0,2.1,-200.0,PRO_DG_000001,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_m160(aq),M_aae86ae946bc,0.0,101325.0,0.0046086249931249,1.0,0.02,0.042,0.0,2.1,-160.0,PRO_DG_000002,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_m120(aq),M_0d887b96b030,0.0,101325.0,0.0045896250085206,1.0,0.02,0.042,0.0,2.1,-120.0,PRO_DG_000003,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_m080(aq),M_42895e6bd8b7,0.0,101325.0,0.004927083995426,1.0,0.02,0.042,0.0,2.1,-80.0,PRO_DG_000004,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_m040(aq),M_66e816dcc08b,0.0,101325.0,0.0046226670092437,1.0,0.02,0.042,0.0,2.1,-40.0,PRO_DG_000005,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_000(aq),M_41bccb3fc0c4,0.0,101325.0,0.0045279159967321,1.0,0.02,0.042,0.0,2.1,0.0,PRO_DG_000006,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_p040(aq),M_00be063fd2b6,0.0,101325.0,0.0045931250060675,1.0,0.02,0.042,0.0,2.1,40.0,PRO_DG_000007,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_p080(aq),M_ce83b3479037,0.0,101325.0,0.0045848330046283,1.0,0.02,0.042,0.0,2.1,80.0,PRO_DG_000008,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_p120(aq),M_1369a108dd6c,0.0,101325.0,0.0048231669934466,1.0,0.02,0.042,0.0,2.1,120.0,PRO_DG_000009,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_p160(aq),M_3fccadd55635,0.0,101325.0,0.0045709999976679,1.0,0.02,0.042,0.0,2.1,160.0,PRO_DG_000010,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,deltaG_sweep,Proline(aq),Proline__dG_p200(aq),M_6d35a404beed,0.0,101325.0,0.0048479580000275,1.0,0.02,0.042,0.0,2.1,200.0,PRO_DG_000011,0.020366598778004,-1.69108149212297,0.0199999999999999,-1.6989700043360196,True,significant,ok,,3.5047773689796118e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0060396660119295,1.0,0.02,0.0,0.0,0.0,0.0,PRO_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0010187500010943,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,PRO_INV_000002,0.0020508613617719,-2.6880636969463536,0.0020833333333332,-2.681241237375596,True,significant,ok,,3.934506535176922e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009635829919716,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,PRO_INV_000003,0.0041186161449752,-2.3852486824032293,0.0041666666666665,-2.380211241711613,True,significant,ok,,1.2730069606904532e-14,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008936670055845,1.0,0.02,0.0125,0.0,0.625,0.0,PRO_INV_000004,0.0062034739454094,-2.207365037469074,0.0062499999999999,-2.204119982655926,True,significant,ok,,4.187441680968325e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008836670021992,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,PRO_INV_000005,0.0083056478405315,-2.080626486921809,0.0083333333333332,-2.079181246047627,True,significant,ok,,7.524435117060842e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008869160083122,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,PRO_INV_000006,0.0104253544620517,-1.9819091700907927,0.0104166666666666,-1.9822712330395689,True,significant,ok,,4.222366132018942e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0010994170006597,1.0,0.02,0.025,0.0,1.25,0.0,PRO_INV_000007,0.0125628140703517,-1.900913067737671,0.0124999999999999,-1.9030899869919444,True,significant,ok,,5.579010173995748e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009255420009139,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,PRO_INV_000008,0.0147182506307821,-1.8321438059323991,0.0145833333333332,-1.836143197361332,True,significant,ok,,7.955508973764772e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008846249984344,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,PRO_INV_000009,0.0168918918918918,-1.7723217067229222,0.0166666666666666,-1.7781512503836447,True,significant,ok,,8.214150080841506e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.000940541998716,1.0,0.02,0.0375,0.0,1.875,0.0,PRO_INV_000010,0.0190839694656488,-1.7193312869837278,0.0187499999999999,-1.7269987279362629,True,significant,ok,,5.310990550369695e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009189590055029,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,PRO_INV_000011,0.0203735144312393,-1.6909340487394786,0.0199999999999999,-1.69897000433602,True,significant,ok,,4.297637514678017e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008617499988758,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,PRO_INV_000012,0.0202874049027895,-1.692773502916325,0.0199999999999999,-1.6989700043360192,True,significant,ok,,6.757063209891061e-16,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.00091866699222,1.0,0.02,0.05,0.0,2.5,0.0,PRO_INV_000013,0.0202020202020201,-1.6946051989335709,0.0199999999999999,-1.69897000433602,True,significant,ok,,4.71003707416732e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0010910830023931,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,PRO_INV_000014,0.0201173512154233,-1.696429201958736,0.0199999999999999,-1.698970004336019,True,significant,ok,,3.350211977075074e-16,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009396250097779,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,PRO_INV_000015,0.020033388981636,-1.698245576341688,0.0199999999999999,-1.6989700043360194,True,significant,ok,,2.780191213585529e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.000908417001483,1.0,0.02,0.0625,0.0,3.125,0.0,PRO_INV_000016,0.0199501246882793,-1.7000543856282386,0.0199999999999999,-1.698970004336019,True,significant,ok,,2.2149087773070456e-16,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008956249948823,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,PRO_INV_000017,0.0198675496688741,-1.7018556925735089,0.0199999999999999,-1.69897000433602,True,significant,ok,,3.749759884495558e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009258339996449,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,PRO_INV_000018,0.0197856553998351,-1.7036495591549674,0.0199999999999999,-1.6989700043360192,True,significant,ok,,1.0983245091098e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008759579941397,1.0,0.02,0.075,0.0,3.75,0.0,PRO_INV_000019,0.0197044334975369,-1.7054360465852516,0.0199999999999999,-1.6989700043360194,True,significant,ok,,2.406394733177677e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009275829943362,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,PRO_INV_000020,0.0196238757154538,-1.7072152153246796,0.0199999999999999,-1.698970004336019,True,significant,ok,,8.714751460671712e-16,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0009709169971756,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,PRO_INV_000021,0.019543973941368,-1.708987125093545,0.0199999999999999,-1.69897000433602,True,significant,ok,,3.6886888766047496e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008782090008025,1.0,0.02,0.0875,0.0,4.375,0.0,PRO_INV_000022,0.0194647201946471,-1.710751834884128,0.0199999999999999,-1.69897000433602,True,significant,ok,,4.970341521436213e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008726669911993,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,PRO_INV_000023,0.0193861066235864,-1.712509402972494,0.0199999999999999,-1.6989700043360194,True,significant,ok,,1.7218321545075124e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008678330050315,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,PRO_INV_000024,0.0193081255028157,-1.7142598869300405,0.0199999999999999,-1.69897000433602,True,significant,ok,,3.215448824336733e-15,False,proline
proline,inventory_landscape,Proline(aq),Proline(aq),M_af61d52f110a,0.0,101325.0,0.0008686249930178,1.0,0.02,0.1,0.0,5.0,0.0,PRO_INV_000025,0.0192307692307692,-1.7160033436348,0.0199999999999999,-1.6989700043360192,True,significant,ok,,1.4945309946877094e-15,False,proline
serine,deltaG_sweep,Serine(aq),Serine__dG_m200(aq),M_12bb5cd0866b,0.0,101325.0,0.004645957989851,1.0,0.02,0.042,0.0,2.1,-200.0,SER_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,serine
serine,deltaG_sweep,Serine(aq),Serine__dG_m160(aq),M_9e5f96880d0f,0.0,101325.0,0.0046794170048087,1.0,0.02,0.042,0.0,2.1,-160.0,SER_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,serine
serine,deltaG_sweep,Serine(aq),Serine__dG_m120(aq),M_e9b802487ca1,0.0,101325.0,0.0046096669975668,1.0,0.02,0.042,0.0,2.1,-120.0,SER_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,serine
serine,deltaG_sweep,Serine(aq),Serine__dG_m080(aq),M_a35f9c8205b8,0.0,101325.0,0.0048824999976204,1.0,0.02,0.042,0.0,2.1,-80.0,SER_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,serine
serine,deltaG_sweep,Serine(aq),Serine__dG_m040(aq),M_4e91a3626ec4,0.0,101325.0,0.0050038750050589,1.0,0.02,0.042,0.0,2.1,-40.0,SER_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,serine
